Company Name,Index,CALENDAR_YEAR,CALENDAR_QTR,USD_Value,Local_Currency,VAL_UNIT,Local_Value
Nvidia,Total Asset,2021,Q2,38650,USD,Million,38650
Nvidia,Cost of Goods Sold,2021,Q3,2472,USD,Million,2472
Nvidia,Operating Expense,2021,Q3,1960,USD,Million,1960
Nvidia,Operating Income,2021,Q3,2671,USD,Million,2671
Nvidia,Revenue,2021,Q3,7103,USD,Million,7103
Nvidia,Tax Expense,2021,Q3,174,USD,Million,174
Nvidia,Total Asset,2021,Q3,40632,USD,Million,40632
Nvidia,Cost of Goods Sold,2021,Q4,2644,USD,Million,2644
Nvidia,Operating Expense,2021,Q4,2029,USD,Million,2029
Nvidia,Operating Income,2021,Q4,2970,USD,Million,2970
Nvidia,Revenue,2021,Q4,7643,USD,Million,7643
Nvidia,Tax Expense,2021,Q4,-138,USD,Million,-138
Nvidia,Total Asset,2021,Q4,44187,USD,Million,44187
Nvidia,Cost of Goods Sold,2022,Q1,2857,USD,Million,2857
Nvidia,Operating Expense,2022,Q1,3563,USD,Million,3563
Nvidia,Operating Income,2022,Q1,1868,USD,Million,1868
Nvidia,Revenue,2022,Q1,8288,USD,Million,8288
Nvidia,Tax Expense,2022,Q1,187,USD,Million,187
Nvidia,Total Asset,2022,Q1,45212,USD,Million,45212
Nvidia,Cost of Goods Sold,2022,Q2,3789,USD,Million,3789
Nvidia,Operating Expense,2022,Q2,2416,USD,Million,2416
Nvidia,Operating Income,2022,Q2,499,USD,Million,499
Nvidia,Revenue,2022,Q2,6704,USD,Million,6704
Nvidia,Tax Expense,2022,Q2,-181,USD,Million,-181
Nvidia,Total Asset,2022,Q2,43476,USD,Million,43476
Nvidia,Cost of Goods Sold,2022,Q3,2754,USD,Million,2754
Nvidia,Operating Expense,2022,Q3,2576,USD,Million,2576
Nvidia,Operating Income,2022,Q3,601,USD,Million,601
Nvidia,Revenue,2022,Q3,5931,USD,Million,5931
Nvidia,Tax Expense,2022,Q3,-67,USD,Million,-67
Nvidia,Total Asset,2022,Q3,40488,USD,Million,40488
Nvidia,Cost of Goods Sold,2022,Q4,2218,USD,Million,2218
Nvidia,Operating Expense,2022,Q4,2576,USD,Million,2576
Nvidia,Operating Income,2022,Q4,1257,USD,Million,1257
Nvidia,Revenue,2022,Q4,6051,USD,Million,6051
Nvidia,Tax Expense,2022,Q4,-125,USD,Million,-125
Nvidia,Total Asset,2022,Q4,41182,USD,Million,41182
Nvidia,Cost of Goods Sold,2023,Q1,2544,USD,Million,2544
Nvidia,Operating Expense,2023,Q1,2508,USD,Million,2508
Nvidia,Operating Income,2023,Q1,2140,USD,Million,2140
Nvidia,Revenue,2023,Q1,7192,USD,Million,7192
Nvidia,Tax Expense,2023,Q1,166,USD,Million,166
Nvidia,Total Asset,2023,Q1,44460,USD,Million,44460
Nvidia,Cost of Goods Sold,2023,Q2,4045,USD,Million,4045
Nvidia,Operating Expense,2023,Q2,2662,USD,Million,2662
Nvidia,Operating Income,2023,Q2,6800,USD,Million,6800
Nvidia,Revenue,2023,Q2,13507,USD,Million,13507
Nvidia,Tax Expense,2023,Q2,793,USD,Million,793
Nvidia,Total Asset,2023,Q2,49555,USD,Million,49555
Nvidia,Cost of Goods Sold,2023,Q3,4720,USD,Million,4720
Nvidia,Operating Expense,2023,Q3,2983,USD,Million,2983
Nvidia,Operating Income,2023,Q3,10417,USD,Million,10417
Nvidia,Revenue,2023,Q3,18120,USD,Million,18120
Nvidia,Tax Expense,2023,Q3,1279,USD,Million,1279
Nvidia,Total Asset,2023,Q3,54148,USD,Million,54148
Nvidia,Cost of Goods Sold,2023,Q4,5312,USD,Million,5312
Nvidia,Operating Expense,2023,Q4,3176,USD,Million,3176
Nvidia,Operating Income,2023,Q4,13615,USD,Million,13615
Nvidia,Revenue,2023,Q4,22103,USD,Million,22103
Nvidia,Tax Expense,2023,Q4,1821,USD,Million,1821
Nvidia,Total Asset,2023,Q4,65728,USD,Million,65728
Nvidia,Cost of Goods Sold,2024,Q1,5638,USD,Million,5638
Nvidia,Operating Expense,2024,Q1,3497,USD,Million,3497
Nvidia,Operating Income,2024,Q1,16909,USD,Million,16909
Nvidia,Revenue,2024,Q1,26044,USD,Million,26044
Nvidia,Tax Expense,2024,Q1,2398,USD,Million,2398
Nvidia,Total Asset,2024,Q1,77072,USD,Million,77072
Nvidia,Cost of Goods Sold,2024,Q2,7466,USD,Million,7466
Nvidia,Operating Expense,2024,Q2,3932,USD,Million,3932
Nvidia,Operating Income,2024,Q2,18642,USD,Million,18642
Nvidia,Revenue,2024,Q2,30040,USD,Million,30040
Nvidia,Tax Expense,2024,Q2,2615,USD,Million,2615
Nvidia,Total Asset,2024,Q2,85227,USD,Million,85227
Nvidia,Cost of Goods Sold,2024,Q3,8926,USD,Million,8926
Nvidia,Operating Expense,2024,Q3,4287,USD,Million,4287
Nvidia,Operating Income,2024,Q3,21869,USD,Million,21869
Nvidia,Revenue,2024,Q3,35082,USD,Million,35082
Nvidia,Tax Expense,2024,Q3,3007,USD,Million,3007
Nvidia,Total Asset,2024,Q3,96013,USD,Million,96013
ON Semi,Cost of Goods Sold,2020,Q1,875.2,USD,Million,875.2
ON Semi,Operating Expense,2020,Q1,384.1,USD,Million,384.1
ON Semi,Operating Income,2020,Q1,18.6,USD,Million,18.6
ON Semi,Revenue,2020,Q1,1277.9,USD,Million,1277.9
ON Semi,Tax Expense,2020,Q1,-8.2,USD,Million,-8.2
ON Semi,Total Asset,2020,Q1,9420.8,USD,Million,9420.8
ON Semi,Cost of Goods Sold,2020,Q2,839.2,USD,Million,839.2
ON Semi,Operating Expense,2020,Q2,331.2,USD,Million,331.2
ON Semi,Operating Income,2020,Q2,43.1,USD,Million,43.1
ON Semi,Revenue,2020,Q2,1213.5,USD,Million,1213.5
ON Semi,Tax Expense,2020,Q2,0.8,USD,Million,0.8
ON Semi,Total Asset,2020,Q2,9527.8,USD,Million,9527.8
ON Semi,Cost of Goods Sold,2020,Q3,876.1,USD,Million,876.1
ON Semi,Operating Expense,2020,Q3,322.2,USD,Million,322.2
ON Semi,Operating Income,2020,Q3,119,USD,Million,119
ON Semi,Revenue,2020,Q3,1317.3,USD,Million,1317.3
ON Semi,Tax Expense,2020,Q3,-83.1,USD,Million,-83.1
ON Semi,Total Asset,2020,Q3,9254,USD,Million,9254
ON Semi,Cost of Goods Sold,2020,Q4,948.7,USD,Million,948.7
ON Semi,Operating Expense,2020,Q4,329.6,USD,Million,329.6
ON Semi,Operating Income,2020,Q4,168,USD,Million,168
ON Semi,Revenue,2020,Q4,1446.3,USD,Million,1446.3
ON Semi,Tax Expense,2020,Q4,30.7,USD,Million,30.7
ON Semi,Total Asset,2020,Q4,8665,USD,Million,8665
ON Semi,Cost of Goods Sold,2021,Q1,960.5,USD,Million,960.5
ON Semi,Operating Expense,2021,Q1,395.3,USD,Million,395.3
ON Semi,Operating Income,2021,Q1,125.9,USD,Million,125.9
ON Semi,Revenue,2021,Q1,1481.7,USD,Million,1481.7
ON Semi,Tax Expense,2021,Q1,7.1,USD,Million,7.1
ON Semi,Total Asset,2021,Q1,8630.4,USD,Million,8630.4
ON Semi,Cost of Goods Sold,2021,Q2,1029.8,USD,Million,1029.8
ON Semi,Operating Expense,2021,Q2,357.9,USD,Million,357.9
ON Semi,Operating Income,2021,Q2,282.2,USD,Million,282.2
ON Semi,Revenue,2021,Q2,1669.9,USD,Million,1669.9
ON Semi,Tax Expense,2021,Q2,37.9,USD,Million,37.9
ON Semi,Total Asset,2021,Q2,8594.4,USD,Million,8594.4
ON Semi,Cost of Goods Sold,2021,Q3,1021.3,USD,Million,1021.3
ON Semi,Operating Expense,2021,Q3,321.6,USD,Million,321.6
ON Semi,Operating Income,2021,Q3,399.2,USD,Million,399.2
ON Semi,Revenue,2021,Q3,1742.1,USD,Million,1742.1
ON Semi,Tax Expense,2021,Q3,61.8,USD,Million,61.8
ON Semi,Total Asset,2021,Q3,8940.7,USD,Million,8940.7
ON Semi,Cost of Goods Sold,2021,Q4,1013.9,USD,Million,1013.9
ON Semi,Operating Expense,2021,Q4,351.9,USD,Million,351.9
ON Semi,Operating Income,2021,Q4,480.3,USD,Million,480.3
ON Semi,Revenue,2021,Q4,1846.1,USD,Million,1846.1
ON Semi,Tax Expense,2021,Q4,39.8,USD,Million,39.8
ON Semi,Total Asset,2021,Q4,9626,USD,Million,9626
ON Semi,Cost of Goods Sold,2022,Q1,983.7,USD,Million,983.7
ON Semi,Operating Expense,2022,Q1,314.1,USD,Million,314.1
ON Semi,Operating Income,2022,Q1,647.2,USD,Million,647.2
ON Semi,Revenue,2022,Q1,1945,USD,Million,1945
ON Semi,Tax Expense,2022,Q1,97.1,USD,Million,97.1
ON Semi,Total Asset,2022,Q1,10212.4,USD,Million,10212.4
ON Semi,Cost of Goods Sold,2022,Q2,1047.9,USD,Million,1047.9
ON Semi,Operating Expense,2022,Q2,453.1,USD,Million,453.1
ON Semi,Operating Income,2022,Q2,584,USD,Million,584
ON Semi,Revenue,2022,Q2,2085,USD,Million,2085
ON Semi,Tax Expense,2022,Q2,107.4,USD,Million,107.4
ON Semi,Total Asset,2022,Q2,10788.7,USD,Million,10788.7
ON Semi,Cost of Goods Sold,2022,Q3,1134.3,USD,Million,1134.3
ON Semi,Operating Expense,2022,Q3,633.8,USD,Million,633.8
ON Semi,Operating Income,2022,Q3,424.5,USD,Million,424.5
ON Semi,Revenue,2022,Q3,2192.6,USD,Million,2192.6
ON Semi,Tax Expense,2022,Q3,94.9,USD,Million,94.9
ON Semi,Total Asset,2022,Q3,11100.7,USD,Million,11100.7
ON Semi,Cost of Goods Sold,2022,Q4,1083.1,USD,Million,1083.1
ON Semi,Operating Expense,2022,Q4,316.2,USD,Million,316.2
ON Semi,Operating Income,2022,Q4,704.3,USD,Million,704.3
ON Semi,Revenue,2022,Q4,2103.6,USD,Million,2103.6
ON Semi,Tax Expense,2022,Q4,159,USD,Million,159
ON Semi,Total Asset,2022,Q4,11978.5,USD,Million,11978.5
ON Semi,Cost of Goods Sold,2023,Q1,1042.2,USD,Million,1042.2
ON Semi,Operating Expense,2023,Q1,352.6,USD,Million,352.6
ON Semi,Operating Income,2023,Q1,564.9,USD,Million,564.9
ON Semi,Revenue,2023,Q1,1959.7,USD,Million,1959.7
ON Semi,Tax Expense,2023,Q1,83.7,USD,Million,83.7
ON Semi,Total Asset,2023,Q1,12274.3,USD,Million,12274.3
ON Semi,Cost of Goods Sold,2023,Q2,1101,USD,Million,1101
ON Semi,Operating Expense,2023,Q2,318.7,USD,Million,318.7
ON Semi,Operating Income,2023,Q2,674.7,USD,Million,674.7
ON Semi,Revenue,2023,Q2,2094.4,USD,Million,2094.4
ON Semi,Tax Expense,2023,Q2,104.4,USD,Million,104.4
ON Semi,Total Asset,2023,Q2,12762.7,USD,Million,12762.7
ON Semi,Cost of Goods Sold,2023,Q3,1150.1,USD,Million,1150.1
ON Semi,Operating Expense,2023,Q3,343.7,USD,Million,343.7
ON Semi,Operating Income,2023,Q3,687,USD,Million,687
ON Semi,Revenue,2023,Q3,2180.8,USD,Million,2180.8
ON Semi,Tax Expense,2023,Q3,114.6,USD,Million,114.6
ON Semi,Total Asset,2023,Q3,13281.3,USD,Million,13281.3
ON Semi,Cost of Goods Sold,2023,Q4,1076.2,USD,Million,1076.2
ON Semi,Operating Expense,2023,Q4,329.8,USD,Million,329.8
ON Semi,Operating Income,2023,Q4,612.1,USD,Million,612.1
ON Semi,Revenue,2023,Q4,2018.1,USD,Million,2018.1
ON Semi,Tax Expense,2023,Q4,47.5,USD,Million,47.5
ON Semi,Total Asset,2023,Q4,13215.2,USD,Million,13215.2
ON Semi,Cost of Goods Sold,2024,Q1,1009.1,USD,Million,1009.1
ON Semi,Operating Expense,2024,Q1,328.4,USD,Million,328.4
ON Semi,Operating Income,2024,Q1,525.2,USD,Million,525.2
ON Semi,Revenue,2024,Q1,1862.7,USD,Million,1862.7
ON Semi,Tax Expense,2024,Q1,84.5,USD,Million,84.5
ON Semi,Total Asset,2024,Q1,13482.9,USD,Million,13482.9
ON Semi,Cost of Goods Sold,2024,Q2,951.2,USD,Million,951.2
ON Semi,Operating Expense,2024,Q2,395.5,USD,Million,395.5
ON Semi,Operating Income,2024,Q2,388.5,USD,Million,388.5
ON Semi,Revenue,2024,Q2,1735.2,USD,Million,1735.2
ON Semi,Tax Expense,2024,Q2,63.7,USD,Million,63.7
ON Semi,Total Asset,2024,Q2,13658.8,USD,Million,13658.8
ON Semi,Cost of Goods Sold,2024,Q3,962.5,USD,Million,962.5
ON Semi,Operating Expense,2024,Q3,354,USD,Million,354
ON Semi,Operating Income,2024,Q3,445.4,USD,Million,445.4
ON Semi,Revenue,2024,Q3,1761.9,USD,Million,1761.9
ON Semi,Tax Expense,2024,Q3,51.9,USD,Million,51.9
ON Semi,Total Asset,2024,Q3,13923.6,USD,Million,13923.6
Qorvo,Cost of Goods Sold,2020,Q1,451.99,USD,Million,451.99
Qorvo,Operating Expense,2020,Q1,685.62,USD,Million,685.62
Qorvo,Operating Income,2020,Q1,102.15,USD,Million,102.15
Qorvo,Revenue,2020,Q1,787.77,USD,Million,787.77
Qorvo,Tax Expense,2020,Q1,14.24,USD,Million,14.24
Qorvo,Total Asset,2020,Q1,6560.68,USD,Million,6560.68
Qorvo,Cost of Goods Sold,2020,Q2,461.66,USD,Million,461.66
Qorvo,Operating Expense,2020,Q2,233.08,USD,Million,233.08
Qorvo,Operating Income,2020,Q2,92.71,USD,Million,92.71
Qorvo,Revenue,2020,Q2,787.45,USD,Million,787.45
Qorvo,Tax Expense,2020,Q2,0.08,USD,Million,0.08
Qorvo,Total Asset,2020,Q2,6882.69,USD,Million,6882.69
Qorvo,Cost of Goods Sold,2020,Q3,568.74,USD,Million,568.74
Qorvo,Operating Expense,2020,Q3,269.91,USD,Million,269.91
Qorvo,Operating Income,2020,Q3,221.64,USD,Million,221.64
Qorvo,Revenue,2020,Q3,1060.29,USD,Million,1060.29
Qorvo,Tax Expense,2020,Q3,63.16,USD,Million,63.16
Qorvo,Total Asset,2020,Q3,7824.42,USD,Million,7824.42
Qorvo,Cost of Goods Sold,2020,Q4,557.08,USD,Million,557.08
Qorvo,Operating Expense,2020,Q4,238.55,USD,Million,238.55
Qorvo,Operating Income,2020,Q4,299.2,USD,Million,299.2
Qorvo,Revenue,2020,Q4,1094.83,USD,Million,1094.83
Qorvo,Tax Expense,2020,Q4,22.48,USD,Million,22.48
Qorvo,Total Asset,2020,Q4,7041.38,USD,Million,7041.38
Qorvo,Cost of Goods Sold,2021,Q1,544.25,USD,Million,544.25
Qorvo,Operating Expense,2021,Q1,779.66,USD,Million,779.66
Qorvo,Operating Income,2021,Q1,293.07,USD,Million,293.07
Qorvo,Revenue,2021,Q1,1072.73,USD,Million,1072.73
Qorvo,Tax Expense,2021,Q1,-11.95,USD,Million,-11.95
Qorvo,Total Asset,2021,Q1,7221.47,USD,Million,7221.47
Qorvo,Cost of Goods Sold,2021,Q2,564.17,USD,Million,564.17
Qorvo,Operating Expense,2021,Q2,249.08,USD,Million,249.08
Qorvo,Operating Income,2021,Q2,297.1,USD,Million,297.1
Qorvo,Revenue,2021,Q2,1110.35,USD,Million,1110.35
Qorvo,Tax Expense,2021,Q2,12.99,USD,Million,12.99
Qorvo,Total Asset,2021,Q2,7271.86,USD,Million,7271.86
Qorvo,Cost of Goods Sold,2021,Q3,633.7,USD,Million,633.7
Qorvo,Operating Expense,2021,Q3,259.19,USD,Million,259.19
Qorvo,Operating Income,2021,Q3,362.36,USD,Million,362.36
Qorvo,Revenue,2021,Q3,1255.25,USD,Million,1255.25
Qorvo,Tax Expense,2021,Q3,32.6,USD,Million,32.6
Qorvo,Total Asset,2021,Q3,7576.46,USD,Million,7576.46
Qorvo,Cost of Goods Sold,2021,Q4,565.86,USD,Million,565.86
Qorvo,Operating Expense,2021,Q4,252.08,USD,Million,252.08
Qorvo,Operating Income,2021,Q4,296.01,USD,Million,296.01
Qorvo,Revenue,2021,Q4,1113.96,USD,Million,1113.96
Qorvo,Tax Expense,2021,Q4,66.95,USD,Million,66.95
Qorvo,Total Asset,2021,Q4,7626.59,USD,Million,7626.59
Qorvo,Cost of Goods Sold,2022,Q1,595.82,USD,Million,595.82
Qorvo,Operating Expense,2022,Q1,895.56,USD,Million,895.56
Qorvo,Operating Income,2022,Q1,270.6,USD,Million,270.6
Qorvo,Revenue,2022,Q1,1166.16,USD,Million,1166.16
Qorvo,Tax Expense,2022,Q1,35.19,USD,Million,35.19
Qorvo,Total Asset,2022,Q1,7509.07,USD,Million,7509.07
Qorvo,Cost of Goods Sold,2022,Q2,660.11,USD,Million,660.11
Qorvo,Operating Expense,2022,Q2,273.39,USD,Million,273.39
Qorvo,Operating Income,2022,Q2,101.86,USD,Million,101.86
Qorvo,Revenue,2022,Q2,1035.36,USD,Million,1035.36
Qorvo,Tax Expense,2022,Q2,10.66,USD,Million,10.66
Qorvo,Total Asset,2022,Q2,7330.52,USD,Million,7330.52
Qorvo,Cost of Goods Sold,2022,Q3,619.13,USD,Million,619.13
Qorvo,Operating Expense,2022,Q3,277.37,USD,Million,277.37
Qorvo,Operating Income,2022,Q3,261.56,USD,Million,261.56
Qorvo,Revenue,2022,Q3,1158.06,USD,Million,1158.06
Qorvo,Tax Expense,2022,Q3,58.26,USD,Million,58.26
Qorvo,Total Asset,2022,Q3,7374.73,USD,Million,7374.73
Qorvo,Cost of Goods Sold,2022,Q4,475.23,USD,Million,475.23
Qorvo,Operating Expense,2022,Q4,259.32,USD,Million,259.32
Qorvo,Operating Income,2022,Q4,8.73,USD,Million,8.73
Qorvo,Revenue,2022,Q4,743.28,USD,Million,743.28
Qorvo,Tax Expense,2022,Q4,13.16,USD,Million,13.16
Qorvo,Total Asset,2022,Q4,7076.22,USD,Million,7076.22
Qorvo,Cost of Goods Sold,2023,Q1,517.99,USD,Million,517.99
Qorvo,Operating Expense,2023,Q1,821.68,USD,Million,821.68
Qorvo,Operating Income,2023,Q1,-188.98,USD,Million,-188.98
Qorvo,Revenue,2023,Q1,632.7,USD,Million,632.7
Qorvo,Tax Expense,2023,Q1,-60.6,USD,Million,-60.6
Qorvo,Total Asset,2023,Q1,6691.9,USD,Million,6691.9
Qorvo,Cost of Goods Sold,2023,Q2,422.09,USD,Million,422.09
Qorvo,Operating Expense,2023,Q2,277.21,USD,Million,277.21
Qorvo,Operating Income,2023,Q2,-48.14,USD,Million,-48.14
Qorvo,Revenue,2023,Q2,651.16,USD,Million,651.16
Qorvo,Tax Expense,2023,Q2,-8.1,USD,Million,-8.1
Qorvo,Total Asset,2023,Q2,6686.59,USD,Million,6686.59
Qorvo,Cost of Goods Sold,2023,Q3,613.8,USD,Million,613.8
Qorvo,Operating Expense,2023,Q3,338.26,USD,Million,338.26
Qorvo,Operating Income,2023,Q3,151.43,USD,Million,151.43
Qorvo,Revenue,2023,Q3,1103.49,USD,Million,1103.49
Qorvo,Tax Expense,2023,Q3,42.06,USD,Million,42.06
Qorvo,Total Asset,2023,Q3,6718.52,USD,Million,6718.52
Qorvo,Cost of Goods Sold,2023,Q4,685.98,USD,Million,685.98
Qorvo,Operating Expense,2023,Q4,429.45,USD,Million,429.45
Qorvo,Operating Income,2023,Q4,-41.57,USD,Million,-41.57
Qorvo,Revenue,2023,Q4,1073.86,USD,Million,1073.86
Qorvo,Tax Expense,2023,Q4,83.15,USD,Million,83.15
Qorvo,Total Asset,2023,Q4,6699.39,USD,Million,6699.39
Qorvo,Cost of Goods Sold,2024,Q1,559.13,USD,Million,559.13
Qorvo,Operating Expense,2024,Q1,911.01,USD,Million,911.01
Qorvo,Operating Income,2024,Q1,29.98,USD,Million,29.98
Qorvo,Revenue,2024,Q1,940.99,USD,Million,940.99
Qorvo,Tax Expense,2024,Q1,26.78,USD,Million,26.78
Qorvo,Total Asset,2024,Q1,6554.64,USD,Million,6554.64
Qorvo,Cost of Goods Sold,2024,Q2,554.37,USD,Million,554.37
Qorvo,Operating Expense,2024,Q2,327.7,USD,Million,327.7
Qorvo,Operating Income,2024,Q2,4.61,USD,Million,4.61
Qorvo,Revenue,2024,Q2,886.67,USD,Million,886.67
Qorvo,Tax Expense,2024,Q2,-1.14,USD,Million,-1.14
Qorvo,Total Asset,2024,Q2,6447.3,USD,Million,6447.3
Qorvo,Cost of Goods Sold,2024,Q3,601.2,USD,Million,601.2
Qorvo,Operating Expense,2024,Q3,435.63,USD,Million,435.63
Qorvo,Operating Income,2024,Q3,9.68,USD,Million,9.68
Qorvo,Revenue,2024,Q3,1046.51,USD,Million,1046.51
Qorvo,Tax Expense,2024,Q3,19.94,USD,Million,19.94
Qorvo,Total Asset,2024,Q3,6503.07,USD,Million,6503.07
Qualcomm,Cost of Goods Sold,2020,Q1,2297,USD,Million,2297
Qualcomm,Operating Expense,2020,Q1,1928,USD,Million,1928
Qualcomm,Operating Income,2020,Q1,991,USD,Million,991
Qualcomm,Revenue,2020,Q1,5216,USD,Million,5216
Qualcomm,Tax Expense,2020,Q1,130,USD,Million,130
Qualcomm,Total Asset,2020,Q1,31938,USD,Million,31938
Qualcomm,Cost of Goods Sold,2020,Q2,2080,USD,Million,2080
Qualcomm,Operating Expense,2020,Q2,2031,USD,Million,2031
Qualcomm,Operating Income,2020,Q2,782,USD,Million,782
Qualcomm,Revenue,2020,Q2,4893,USD,Million,4893
Qualcomm,Tax Expense,2020,Q2,23,USD,Million,23
Qualcomm,Total Asset,2020,Q2,32328,USD,Million,32328
Qualcomm,Cost of Goods Sold,2020,Q3,2766,USD,Million,2766
Qualcomm,Operating Expense,2020,Q3,2128,USD,Million,2128
Qualcomm,Operating Income,2020,Q3,3452,USD,Million,3452
Qualcomm,Revenue,2020,Q3,8346,USD,Million,8346
Qualcomm,Tax Expense,2020,Q3,346,USD,Million,346
Qualcomm,Total Asset,2020,Q3,35594,USD,Million,35594
Qualcomm,Cost of Goods Sold,2020,Q4,3489,USD,Million,3489
Qualcomm,Operating Expense,2020,Q4,2220,USD,Million,2220
Qualcomm,Operating Income,2020,Q4,2526,USD,Million,2526
Qualcomm,Revenue,2020,Q4,8235,USD,Million,8235
Qualcomm,Tax Expense,2020,Q4,149,USD,Million,149
Qualcomm,Total Asset,2020,Q4,37479,USD,Million,37479
Qualcomm,Cost of Goods Sold,2021,Q1,3432,USD,Million,3432
Qualcomm,Operating Expense,2021,Q1,2337,USD,Million,2337
Qualcomm,Operating Income,2021,Q1,2166,USD,Million,2166
Qualcomm,Revenue,2021,Q1,7935,USD,Million,7935
Qualcomm,Tax Expense,2021,Q1,367,USD,Million,367
Qualcomm,Total Asset,2021,Q1,37168,USD,Million,37168
Qualcomm,Cost of Goods Sold,2021,Q2,3404,USD,Million,3404
Qualcomm,Operating Expense,2021,Q2,2461,USD,Million,2461
Qualcomm,Operating Income,2021,Q2,2195,USD,Million,2195
Qualcomm,Revenue,2021,Q2,8060,USD,Million,8060
Qualcomm,Tax Expense,2021,Q2,230,USD,Million,230
Qualcomm,Total Asset,2021,Q2,38769,USD,Million,38769
Qualcomm,Cost of Goods Sold,2021,Q3,3937,USD,Million,3937
Qualcomm,Operating Expense,2021,Q3,2497,USD,Million,2497
Qualcomm,Operating Income,2021,Q3,2902,USD,Million,2902
Qualcomm,Revenue,2021,Q3,9336,USD,Million,9336
Qualcomm,Tax Expense,2021,Q3,487,USD,Million,487
Qualcomm,Total Asset,2021,Q3,41240,USD,Million,41240
Qualcomm,Cost of Goods Sold,2021,Q4,4303,USD,Million,4303
Qualcomm,Operating Expense,2021,Q4,2538,USD,Million,2538
Qualcomm,Operating Income,2021,Q4,3864,USD,Million,3864
Qualcomm,Revenue,2021,Q4,10705,USD,Million,10705
Qualcomm,Tax Expense,2021,Q4,466,USD,Million,466
Qualcomm,Total Asset,2021,Q4,42820,USD,Million,42820
Qualcomm,Cost of Goods Sold,2022,Q1,4648,USD,Million,4648
Qualcomm,Operating Expense,2022,Q1,2658,USD,Million,2658
Qualcomm,Operating Income,2022,Q1,3858,USD,Million,3858
Qualcomm,Revenue,2022,Q1,11164,USD,Million,11164
Qualcomm,Tax Expense,2022,Q1,489,USD,Million,489
Qualcomm,Total Asset,2022,Q1,44302,USD,Million,44302
Qualcomm,Cost of Goods Sold,2022,Q2,4816,USD,Million,4816
Qualcomm,Operating Expense,2022,Q2,1648,USD,Million,1648
Qualcomm,Operating Income,2022,Q2,4472,USD,Million,4472
Qualcomm,Revenue,2022,Q2,10936,USD,Million,10936
Qualcomm,Tax Expense,2022,Q2,509,USD,Million,509
Qualcomm,Total Asset,2022,Q2,47020,USD,Million,47020
Qualcomm,Cost of Goods Sold,2022,Q3,4868,USD,Million,4868
Qualcomm,Operating Expense,2022,Q3,2862,USD,Million,2862
Qualcomm,Operating Income,2022,Q3,3666,USD,Million,3666
Qualcomm,Revenue,2022,Q3,11396,USD,Million,11396
Qualcomm,Tax Expense,2022,Q3,547,USD,Million,547
Qualcomm,Total Asset,2022,Q3,49014,USD,Million,49014
Qualcomm,Cost of Goods Sold,2022,Q4,4044,USD,Million,4044
Qualcomm,Operating Expense,2022,Q4,2954,USD,Million,2954
Qualcomm,Operating Income,2022,Q4,2465,USD,Million,2465
Qualcomm,Revenue,2022,Q4,9463,USD,Million,9463
Qualcomm,Tax Expense,2022,Q4,98,USD,Million,98
Qualcomm,Total Asset,2022,Q4,50014,USD,Million,50014
Qualcomm,Cost of Goods Sold,2023,Q1,4153,USD,Million,4153
Qualcomm,Operating Expense,2023,Q1,3032,USD,Million,3032
Qualcomm,Operating Income,2023,Q1,2090,USD,Million,2090
Qualcomm,Revenue,2023,Q1,9275,USD,Million,9275
Qualcomm,Tax Expense,2023,Q1,193,USD,Million,193
Qualcomm,Total Asset,2023,Q1,48362,USD,Million,48362
Qualcomm,Cost of Goods Sold,2023,Q2,3792,USD,Million,3792
Qualcomm,Operating Expense,2023,Q2,2836,USD,Million,2836
Qualcomm,Operating Income,2023,Q2,1823,USD,Million,1823
Qualcomm,Revenue,2023,Q2,8451,USD,Million,8451
Qualcomm,Tax Expense,2023,Q2,22,USD,Million,22
Qualcomm,Total Asset,2023,Q2,49002,USD,Million,49002
Qualcomm,Cost of Goods Sold,2023,Q3,3880,USD,Million,3880
Qualcomm,Operating Expense,2023,Q3,3340,USD,Million,3340
Qualcomm,Operating Income,2023,Q3,1411,USD,Million,1411
Qualcomm,Revenue,2023,Q3,8631,USD,Million,8631
Qualcomm,Tax Expense,2023,Q3,-209,USD,Million,-209
Qualcomm,Total Asset,2023,Q3,51040,USD,Million,51040
Qualcomm,Cost of Goods Sold,2023,Q4,4312,USD,Million,4312
Qualcomm,Operating Expense,2023,Q4,2695,USD,Million,2695
Qualcomm,Operating Income,2023,Q4,2928,USD,Million,2928
Qualcomm,Revenue,2023,Q4,9935,USD,Million,9935
Qualcomm,Tax Expense,2023,Q4,151,USD,Million,151
Qualcomm,Total Asset,2023,Q4,52135,USD,Million,52135
Qualcomm,Cost of Goods Sold,2024,Q1,4106,USD,Million,4106
Qualcomm,Operating Expense,2024,Q1,2943,USD,Million,2943
Qualcomm,Operating Income,2024,Q1,2340,USD,Million,2340
Qualcomm,Revenue,2024,Q1,9389,USD,Million,9389
Qualcomm,Tax Expense,2024,Q1,223,USD,Million,223
Qualcomm,Total Asset,2024,Q1,53167,USD,Million,53167
Qualcomm,Cost of Goods Sold,2024,Q2,4174,USD,Million,4174
Qualcomm,Operating Expense,2024,Q2,2998,USD,Million,2998
Qualcomm,Operating Income,2024,Q2,2221,USD,Million,2221
Qualcomm,Revenue,2024,Q2,9393,USD,Million,9393
Qualcomm,Tax Expense,2024,Q2,171,USD,Million,171
Qualcomm,Total Asset,2024,Q2,52741,USD,Million,52741
